Series Name,Location,Parameter,Timestamp,Value,Offset
"Depth","FS-Bottom","Depth-sensor",2024-04-16 01:00,2.742,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-16 01:00,31.0639,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-16 01:00,11.1034,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-16 01:00,9.2956,0
"Depth","FS-Bottom","Depth-sensor",2024-04-16 00:00,2.7287,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-16 00:00,30.7191,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-16 00:00,11.1466,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-16 00:00,9.3478,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 23:00,2.7894,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 23:00,31.082,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 23:00,11.1284,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 23:00,9.3835,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 22:00,2.8935,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 22:00,31.0814,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 22:00,11.1384,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 22:00,9.4453,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 21:00,3.0047,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 21:00,31.1348,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 21:00,11.1428,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 21:00,9.4622,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 20:00,3.0468,-6.46
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 20:00,11.1781,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 19:00,2.9958,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 19:00,30.9302,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 19:00,11.182,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 19:00,9.637,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 18:00,2.9181,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 18:00,30.7966,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 18:00,11.1608,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 18:00,9.664,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 17:00,2.6897,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 17:00,30.7305,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 17:00,11.0895,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 17:00,9.6351,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 16:00,2.4523,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 16:00,30.2447,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 16:00,11.0398,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 16:00,9.7382,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 15:00,2.1518,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 15:00,30.5055,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 15:00,11.1057,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 15:00,9.5715,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 14:00,1.8983,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 14:00,30.6834,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 14:00,11.127,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 14:00,9.6744,0
"Depth","FS-Bottom","Depth-sensor",2024-04-15 13:00,1.7349,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2024-04-15 13:00,27.0768,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2024-04-15 13:00,11.0634,0
"Bottom DO","FS-Bottom","DO-sensor",2024-04-15 13:00,9.8884,0
