"Date Time","Salinity (psu)","DO (mg/L)","Temperature (C)","Total Dissolved Solids (mg/L)"
"2024-04-06 09:00:00.000","18.25154685974121","9.954190254211426","10.627554893493652","19329.389572143555"
"2024-04-06 10:00:00.000","8.535300254821777","10.466520309448242","10.166234970092773","9607.105255126953"
"2024-04-06 11:00:00.000","6.009592533111572","10.591854095458984","9.953951835632324","6937.822341918945"
"2024-04-06 12:00:00.000","28.268680572509766","9.285246849060059","10.5402250289917","28791.427612304688"
"2024-04-06 13:00:00.000","31.385297775268555","9.290693283081055","10.339249610900879","31662.521362304688"
"2024-04-06 14:00:00.000","32.16283416748047","9.17351245880127","10.288923263549805","32373.512268066406"
"2024-04-06 15:00:00.000","32.746280670166016","9.035392761230469","10.228079795837402","32908.18405151367"
"2024-04-06 16:00:00.000","33.28511047363281","8.923025131225586","10.194348335266113","33397.89581298828"
"2024-04-06 17:00:00.000","33.90859603881836","8.920236587524414","10.181611061096191","33961.524963378906"
"2024-04-06 18:00:00.000","32.915828704833984","9.025396347045898","10.228219032287598","33061.35940551758"
"2024-04-06 19:00:00.000","32.56343460083008","9.056519508361816","10.336769104003906","32730.457305908203"
"2024-04-06 20:00:00.000","16.354290008544922","10.169026374816895","10.34697151184082","17494.522094726562"
"2024-04-06 21:00:00.000","9.334671020507812","10.65661907196045","10.403465270996094","10431.327819824219"
"2024-04-06 22:00:00.000","7.996942520141602","10.859612464904785","10.709660530090332","9030.791282653809"
"2024-04-06 23:00:00.000","6.393604755401611","11.076787948608398","10.82090950012207","7333.183765411377"
"2024-04-07 00:00:00.000","4.705950736999512","11.289383888244629","10.880053520202637","5509.288787841797"
"2024-04-07 01:00:00.000","21.394262313842773","10.159128189086914","10.769009590148926","22336.994171142578"
"2024-04-07 02:00:00.000","29.523141860961914","9.755245208740234","10.881818771362305","29910.940170288086"
"2024-04-07 03:00:00.000","32.521915435791016","9.201485633850098","10.74742317199707","32649.085998535156"
"2024-04-07 04:00:00.000","32.87843322753906","8.965445518493652","10.779823303222656","32966.93420410156"
"2024-04-07 05:00:00.000","33.32808303833008","8.996079444885254","10.77676010131836","33372.291564941406"
"2024-04-07 06:00:00.000","33.646690368652344","9.0126953125","10.793177604675293","33657.08923339844"
"2024-04-07 07:00:00.000","33.076072692871094","8.839088439941406","10.793060302734375","33143.90182495117"
"2024-04-07 08:00:00.000","32.61627197265625","8.930061340332031","10.776951789855957","32730.934143066406"
"2024-04-07 09:00:00.000","30.587488174438477","9.098261833190918","10.765434265136719","30893.354415893555"
"2024-04-07 10:00:00.000","9.001163482666016","10.489458084106445","10.238903045654297","10090.251922607422"
"2024-04-07 11:00:00.000","7.772735118865967","10.551935195922852","10.155527114868164","8808.263778686523"
"2024-04-07 12:00:00.000","7.696964740753174","10.522099494934082","10.075085639953613","8730.666160583496"
"2024-04-07 13:00:00.000","29.289440155029297","9.1240234375","10.599291801452637","29723.691940307617"
"2024-04-07 14:00:00.000","30.105018615722656","8.998903274536133","10.613872528076172","30467.544555664062"
"2024-04-07 15:00:00.000","32.18824005126953","8.954179763793945","10.67335319519043","32355.365753173828"
"2024-04-07 16:00:00.000","33.637245178222656","8.662457466125488","10.733353614807129","33655.15899658203"
"2024-04-07 17:00:00.000","33.29542541503906","8.924474716186523","10.770934104919434","33343.875885009766"
"2024-04-07 18:00:00.000","33.697349548339844","9.023082733154297","10.870914459228516","33694.13375854492"
"2024-04-07 19:00:00.000","32.44498062133789","9.042006492614746","10.815495491027832","32572.47543334961"
"2024-04-07 20:00:00.000","32.579444885253906","8.934082984924316","10.849908828735352","32690.555572509766"
"2024-04-07 21:00:00.000","29.154111862182617","9.249818801879883","10.932173728942871","29568.387985229492"
"2024-04-07 22:00:00.000","7.811371803283691","10.722299575805664","11.10888957977295","8827.171325683594"
"2024-04-07 23:00:00.000","9.254244804382324","10.731640815734863","11.318848609924316","10323.51303100586"
"2024-04-08 00:00:00.000","8.094470977783203","10.880996704101562","11.507960319519043","9114.720344543457"
"2024-04-08 01:00:00.000","8.509854316711426","11.0191650390625","11.40123176574707","9550.066947937012"
"2024-04-08 02:00:00.000","25.808082580566406","9.828155517578125","11.337642669677734","26448.07243347168"
"2024-04-08 03:00:00.000","28.794761657714844","9.590328216552734","11.27563190460205","29208.01544189453"
"2024-04-08 04:00:00.000","30.700851440429688","9.3721342086792","11.195784568786621","30954.86831665039"
"2024-04-08 05:00:00.000","31.796815872192383","9.287023544311523","11.170140266418457","31950.740814208984"
"2024-04-08 06:00:00.000","31.78038787841797","9.259883880615234","11.148209571838379","31937.70980834961"
"2024-04-08 07:00:00.000","31.226268768310547","9.167388916015625","11.1509428024292","31436.03515625"
"2024-04-08 08:00:00.000","31.06747817993164","9.2046480178833","11.164081573486328","31290.75813293457"
"2024-04-08 09:00:00.000","30.717853546142578","9.137078285217285","11.156987190246582","30973.68812561035"
"2024-04-08 10:00:00.000","13.68185043334961","10.140728950500488","10.799724578857422","14830.183029174805"
"2024-04-08 11:00:00.000","10.09500503540039","10.290133476257324","10.557799339294434","11210.517883300781"
"2024-04-08 12:00:00.000","8.238258361816406","10.364030838012695","10.373662948608398","9291.414260864258"
"2024-04-08 13:00:00.000","6.704788684844971","10.403990745544434","10.190649032592773","7677.258491516113"
"2024-04-08 14:00:00.000","12.359031677246094","10.018287658691406","10.594099998474121","13512.067794799805"
"2024-04-08 15:00:00.000","29.266555786132812","9.176390647888184","10.608266830444336","29701.618194580078"
"2024-04-08 16:00:00.000","31.528789520263672","9.116337776184082","10.576560020446777","31768.062591552734"
"2024-04-08 17:00:00.000","32.75468063354492","9.187090873718262","10.641487121582031","32870.45669555664"
"2024-04-08 18:00:00.000","33.434261322021484","9.231535911560059","10.695060729980469","33476.69982910156"
"2024-04-08 19:00:00.000","33.2976188659668","9.39949893951416","10.742169380187988","33348.81591796875"
"2024-04-08 20:00:00.000","31.90336036682129","9.466071128845215","10.821773529052734","32082.218170166016"
"2024-04-08 21:00:00.000","31.305744171142578","9.452078819274902","10.91067886352539","31532.609939575195"
"2024-04-08 22:00:00.000","30.26758575439453","9.452947616577148","11.039229393005371","30575.557708740234"
"2024-04-08 23:00:00.000","9.18237018585205","10.644477844238281","11.352765083312988","10248.409271240234"
"2024-04-09 00:00:00.000","9.139852523803711","10.789347648620605","11.520574569702148","10200.254440307617"
"2024-04-09 01:00:00.000","8.060925483703613","10.927641868591309","11.674757957458496","9076.146125793457"
"2024-04-09 02:00:00.000","29.749032974243164","9.638982772827148","11.177023887634277","30089.929580688477"
"2024-04-09 03:00:00.000","29.78455352783203","9.537444114685059","11.056914329528809","30132.902145385742"
"2024-04-09 04:00:00.000","31.593257904052734","9.302892684936523","10.901249885559082","31793.331146240234"
"2024-04-09 05:00:00.000","33.35750961303711","8.996077537536621","10.79712200164795","33396.74377441406"
