Series Name,Location,Parameter,Timestamp,Value,Offset
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 14:00,9.7435,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 13:00,3.2572,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 13:00,26.9377,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 13:00,11.0089,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 13:00,9.5584,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 12:00,3.6554,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 12:00,27.7709,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 12:00,10.9984,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 12:00,9.4538,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 11:00,3.6876,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 11:00,27.6911,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 11:00,10.9742,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 11:00,9.4496,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 10:00,3.5507,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 10:00,26.3028,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 10:00,10.9107,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 10:00,9.5158,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 09:00,3.2917,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 09:00,27.0296,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 09:00,10.9127,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 09:00,9.5391,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 08:00,2.9163,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 08:00,25.7341,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 08:00,10.8834,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 08:00,9.4585,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 07:00,2.4474,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 07:00,25.5341,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 07:00,10.9444,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 07:00,9.2591,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 06:00,2.2162,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 06:00,17.5334,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 06:00,10.795,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 06:00,9.5718,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 05:00,2.1465,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 05:00,19.3317,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 05:00,10.8322,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 05:00,9.4518,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 04:00,2.2124,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 04:00,16.7992,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 04:00,10.7625,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 04:00,9.6023,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 03:00,2.4987,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 03:00,19.4946,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 03:00,10.8579,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 03:00,9.5079,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 02:00,2.9445,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 02:00,24.5582,0
"Bottom Temp","FS-Bottom","Temperature-sensor",2025-02-28 02:00,11.0293,0
"Bottom DO","FS-Bottom","DO-sensor",2025-02-28 02:00,9.3385,0
"Depth","FS-Bottom","Depth-sensor",2025-02-28 01:00,3.0763,-6.46
"Bottom Salinity","FS-Bottom","Salinity-sensor",2025-02-28 01:00,27.0122,0
