Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 23:00,0.0266,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 23:00,7.6932,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 22:00,3.0244,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 22:00,0.4418,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 22:00,9.1953,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 22:00,11.2969,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 22:00,0.0256,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 22:00,7.6406,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 21:00,2.9029,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 21:00,0.4463,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 21:00,9.2022,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 21:00,11.3014,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 21:00,0.025,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 21:00,7.7354,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 20:00,2.6163,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 20:00,0.3818,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 20:00,9.2717,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 20:00,11.3135,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 20:00,0.0245,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 20:00,7.7114,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 19:00,2.2663,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 19:00,0.4066,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 19:00,9.3511,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 19:00,11.2909,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 19:00,0.0271,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 19:00,7.6865,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 18:00,1.8499,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 18:00,0.3709,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 18:00,9.4471,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 18:00,11.2981,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 18:00,0.023,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 18:00,7.7379,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 17:00,1.5289,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 17:00,0.8556,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 17:00,9.6194,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 17:00,11.2283,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 17:00,0.0266,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 17:00,7.7409,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 16:00,1.3322,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 16:00,1.0245,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 16:00,9.7514,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 16:00,11.2071,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 16:00,0.0321,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 16:00,7.7129,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 15:00,1.3745,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 15:00,1.2996,0
"Surface Temp","FS-Surface","Temperature-sensor",2025-02-09 15:00,9.8409,0
"Surface DO","FS-Surface","DO-sensor",2025-02-09 15:00,11.1766,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2025-02-09 15:00,0.036,0
"Surface pH","FS-Surface","pH-sensor",2025-02-09 15:00,7.7371,0
"Depth","FS-Bottom","Depth-sensor",2025-02-09 14:00,1.5901,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2025-02-09 14:00,1.2474,0
