Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 21:00,12.2797,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 21:00,9.1825,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 21:00,1.5305,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 21:00,8.2024,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 20:00,3.0046,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 20:00,32.0142,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 20:00,12.6795,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 20:00,9.104,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 20:00,1.4511,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 20:00,8.1882,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 19:00,2.5832,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 19:00,31.3464,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 19:00,13.3223,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 19:00,8.8058,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 19:00,1.3533,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 19:00,8.1157,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 18:00,2.2319,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 18:00,31.0331,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 18:00,13.3704,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 18:00,8.7129,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 18:00,2.6523,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 18:00,8.0996,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 17:00,1.9032,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 17:00,30.4716,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 17:00,13.8185,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 17:00,8.9807,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 17:00,2.3315,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 17:00,8.1115,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 16:00,1.9635,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 16:00,30.5854,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 16:00,13.7953,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 16:00,9.0086,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 16:00,2.4735,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 16:00,8.1148,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 15:00,2.1321,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 15:00,31.1404,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 15:00,13.4842,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 15:00,8.927,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 15:00,1.3925,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 15:00,8.1145,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 14:00,2.4438,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 14:00,31.662,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 14:00,12.8873,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 14:00,8.9611,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 14:00,1.4951,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 14:00,8.1151,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 13:00,2.8855,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 13:00,31.8139,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 13:00,12.5301,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 13:00,8.8276,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 13:00,0.8954,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 13:00,8.1055,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 12:00,3.224,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 12:00,31.6429,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 12:00,12.5748,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 12:00,8.7615,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 12:00,2.1103,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 12:00,8.1165,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 11:00,3.503,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 11:00,31.518,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 11:00,12.571,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 11:00,8.7508,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 11:00,4.9391,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 11:00,8.1123,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 10:00,3.5588,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 10:00,31.7845,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 10:00,12.1746,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 10:00,8.8382,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 10:00,2.2849,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 10:00,8.1216,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 09:00,3.4175,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 09:00,32.2196,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 09:00,11.7155,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 09:00,9.1204,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 09:00,1.1766,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 09:00,8.139,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 08:00,3.1568,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 08:00,32.1609,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 08:00,11.7824,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 08:00,8.9269,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 08:00,1.6732,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 08:00,8.1088,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 07:00,2.6736,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 07:00,31.5674,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 07:00,12.4146,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 07:00,8.4611,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 07:00,0.8027,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 07:00,8.0782,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 06:00,2.2257,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 06:00,30.7492,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 06:00,13.2994,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 06:00,8.0075,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 06:00,1.0708,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 06:00,8.06,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 05:00,1.8981,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 05:00,30.1663,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 05:00,13.5693,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 05:00,8.2619,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 05:00,2.8793,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 05:00,8.0682,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 04:00,1.7874,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 04:00,29.7574,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 04:00,13.7197,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 04:00,8.4002,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 04:00,1.5137,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 04:00,8.0668,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 03:00,1.8734,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 03:00,30.3064,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 03:00,13.6133,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 03:00,8.5132,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 03:00,0.7703,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 03:00,8.0917,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 02:00,2.1096,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 02:00,31.0288,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 02:00,13.3068,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 02:00,8.4081,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 02:00,3.96,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 02:00,8.0999,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 01:00,2.4945,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 01:00,31.3626,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 01:00,13.1158,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 01:00,8.1621,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 01:00,3.7638,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 01:00,8.0873,0
"Depth","FS-Bottom","Depth-sensor",2024-10-15 00:00,2.8819,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-15 00:00,31.7507,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-15 00:00,12.74,0
"Surface DO","FS-Surface","DO-sensor",2024-10-15 00:00,8.5343,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-15 00:00,5.3826,0
"Surface pH","FS-Surface","pH-sensor",2024-10-15 00:00,8.1442,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 23:00,3.3121,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 23:00,31.8111,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 23:00,12.6198,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 23:00,8.8027,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 23:00,1.0342,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 23:00,8.1652,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 22:00,3.4168,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 22:00,32.0067,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 22:00,12.425,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 22:00,8.9711,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 22:00,1.005,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 22:00,8.1819,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 21:00,3.5944,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 21:00,32.27,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 21:00,12.1705,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 21:00,9.0922,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 21:00,1.0447,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 21:00,8.1985,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 20:00,3.5136,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 20:00,32.2372,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 20:00,12.2959,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 20:00,9.1433,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 20:00,1.767,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 20:00,8.2072,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 19:00,3.1038,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 19:00,31.8608,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 19:00,12.8719,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 19:00,8.9468,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 19:00,1.1441,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 19:00,8.1799,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 18:00,2.7182,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 18:00,31.452,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 18:00,13.3433,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 18:00,8.8423,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 18:00,0.9529,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 18:00,8.1459,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 17:00,2.4331,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 17:00,31.3081,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 17:00,13.2516,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 17:00,8.8021,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 17:00,0.9076,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 17:00,8.135,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 16:00,2.2689,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 16:00,30.9177,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 16:00,13.7254,0
"Surface DO","FS-Surface","DO-sensor",2024-10-14 16:00,9.042,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-10-14 16:00,0.9716,0
"Surface pH","FS-Surface","pH-sensor",2024-10-14 16:00,8.1421,0
"Depth","FS-Bottom","Depth-sensor",2024-10-14 15:00,2.2113,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-10-14 15:00,30.5664,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-10-14 15:00,13.9816,0
