Series Name,Location,Parameter,Timestamp,Value,Offset
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 22:00,15.3479,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 22:00,12.8319,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 22:00,3.1249,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 22:00,8.3286,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 21:00,3.7726,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 21:00,30.327,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 21:00,14.9838,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 21:00,11.3516,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 21:00,3.2056,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 21:00,8.2635,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 20:00,3.7371,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 20:00,30.9287,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 20:00,14.5998,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 20:00,10.9561,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 20:00,1.6871,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 20:00,8.1512,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 19:00,3.5831,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 19:00,30.0419,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 19:00,15.2976,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 19:00,11.1137,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 19:00,1.6177,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 19:00,8.2039,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 18:00,3.3387,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 18:00,30.8951,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 18:00,14.7298,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 18:00,10.5358,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 18:00,1.3039,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 18:00,8.1219,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 17:00,3.0864,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 17:00,30.4923,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 17:00,15.4274,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 17:00,10.8087,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 17:00,0.9781,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 17:00,8.1466,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 16:00,2.8714,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 16:00,30.1921,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 16:00,15.5872,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 16:00,10.7886,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 16:00,1.2232,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 16:00,8.1149,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 15:00,2.7798,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 15:00,30.177,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 15:00,15.0095,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 15:00,10.7941,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 15:00,1.0044,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 15:00,8.1252,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 14:00,2.7663,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 14:00,30.0533,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 14:00,14.9841,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 14:00,10.8399,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 14:00,0.9751,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 14:00,8.1322,0
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 13:00,29.9737,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 13:00,14.9344,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 13:00,12.0252,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 13:00,1.632,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 13:00,8.2179,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 12:00,2.9932,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 12:00,30.2652,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 12:00,14.3131,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 12:00,12.2776,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 12:00,1.8328,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 12:00,8.2332,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 11:00,3.0605,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 11:00,29.6281,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 11:00,14.1745,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 11:00,11.0973,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 11:00,1.9347,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 11:00,8.1658,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 10:00,3.0817,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 10:00,29.2116,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 10:00,13.3145,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 10:00,9.1253,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 10:00,0.5778,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 10:00,7.9725,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 09:00,2.9841,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 09:00,27.9747,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 09:00,13.7607,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 09:00,9.3848,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 09:00,0.6093,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 09:00,7.9868,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 08:00,2.7718,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 08:00,27.3382,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 08:00,13.8254,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 08:00,9.4326,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 08:00,0.4244,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 08:00,7.9751,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 07:00,2.4631,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 07:00,26.9285,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 07:00,13.9656,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 07:00,9.617,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 07:00,0.8711,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 07:00,7.985,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 06:00,2.1101,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 06:00,26.5097,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 06:00,14.33,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 06:00,9.9023,0
"Surface Chl-a","FS-Surface","Chl-a Fluorescence-sensor",2024-07-31 06:00,0.7018,0
"Surface pH","FS-Surface","pH-sensor",2024-07-31 06:00,7.9923,0
"Depth","FS-Bottom","Depth-sensor",2024-07-31 05:00,1.818,-6.46
"Surface Salinity","FS-Surface","Salinity-sensor",2024-07-31 05:00,26.3398,0
"Surface Temp","FS-Surface","Temperature-sensor",2024-07-31 05:00,14.5316,0
"Surface DO","FS-Surface","DO-sensor",2024-07-31 05:00,9.93,0
