Series Name,Location,Parameter,Timestamp,Value,Offset
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 10:00,77.8657,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 09:00,14.9325,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 09:00,77.9221,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 08:00,14.9291,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 08:00,77.9657,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 07:00,14.9219,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 07:00,77.9971,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 06:00,14.9195,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 06:00,78.0386,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 05:00,14.9297,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 05:00,78.0964,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 04:00,14.9409,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 04:00,78.14,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 03:00,14.9489,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 03:00,78.1714,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 02:00,14.9578,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 02:00,78.2122,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 01:00,14.9656,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 01:00,78.2672,0
"Baro","VuLink-1","Baro-sensor",2025-03-19 00:00,14.9715,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-19 00:00,78.3,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 23:00,14.9738,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 23:00,78.3436,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 22:00,14.981,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 22:00,78.3865,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 21:00,14.9891,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 21:00,78.4301,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 20:00,14.9851,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 20:00,78.4729,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 19:00,14.983,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 19:00,78.5151,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 18:00,14.9882,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 18:00,78.5494,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 17:00,14.9881,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 17:00,78.6051,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 16:00,14.9891,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 16:00,78.6587,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 15:00,14.9982,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 15:00,78.6887,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 14:00,15.0064,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 14:00,78.7316,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 13:00,15.0069,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 13:00,78.7873,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 12:00,15.001,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 12:00,78.8266,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 11:00,14.9967,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 11:00,78.8687,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 10:00,14.99,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 10:00,78.9123,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 09:00,14.9791,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 09:00,78.958,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 08:00,14.9742,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 08:00,79.0059,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 07:00,14.964,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 07:00,79.0474,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 06:00,14.9594,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 06:00,79.0781,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 05:00,14.9474,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 05:00,79.1324,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 04:00,14.9488,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 04:00,79.1795,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 03:00,14.9427,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 03:00,79.2095,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 02:00,14.9388,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 02:00,79.2517,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 01:00,14.9279,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 01:00,79.306,0
"Baro","VuLink-1","Baro-sensor",2025-03-18 00:00,14.9172,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-18 00:00,79.3431,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 23:00,14.9046,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 23:00,79.3846,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 22:00,14.8918,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 22:00,79.4267,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 21:00,14.8725,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 21:00,79.4717,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 20:00,14.859,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 20:00,79.5139,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 19:00,14.8402,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 19:00,79.556,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 18:00,14.8217,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 18:00,79.5868,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 17:00,14.8051,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 17:00,79.6625,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 16:00,14.7894,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 16:00,79.7054,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 15:00,14.7779,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 15:00,79.7382,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 14:00,14.7225,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 14:00,79.779,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 13:00,14.7538,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 13:00,79.8354,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 12:00,14.7388,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 12:00,79.8675,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 11:00,14.738,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 11:00,79.9111,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 10:00,14.7343,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 10:00,79.9526,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 09:00,14.7313,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 09:00,79.9947,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 08:00,14.7273,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 08:00,80.0369,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 07:00,14.7237,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 07:00,80.0783,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 06:00,14.7294,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 06:00,80.1105,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 05:00,14.7298,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 05:00,80.1669,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 04:00,14.7387,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 04:00,80.2141,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 03:00,14.7446,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 03:00,80.2441,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 02:00,14.7473,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 02:00,80.2869,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 01:00,14.7467,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 01:00,80.3419,0
"Baro","VuLink-1","Baro-sensor",2025-03-17 00:00,14.7523,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-17 00:00,80.3791,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 23:00,14.7523,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 23:00,80.4191,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 22:00,14.7509,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 22:00,80.462,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 21:00,14.7463,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 21:00,80.5055,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 20:00,14.7405,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 20:00,80.5527,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 19:00,14.7369,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 19:00,80.5927,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 18:00,14.7355,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 18:00,80.6241,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 17:00,14.7318,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 17:00,80.7027,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 16:00,14.7349,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 16:00,80.7513,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 15:00,14.7098,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 15:00,80.782,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 14:00,14.719,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 14:00,80.8235,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 13:00,14.7335,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 13:00,80.8778,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 12:00,14.7399,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 12:00,80.9128,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 11:00,14.7465,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 11:00,80.9535,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 10:00,14.7463,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 10:00,80.9971,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 09:00,14.7453,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 09:00,81.0435,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 08:00,14.7498,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 08:00,81.0864,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 07:00,14.748,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 07:00,81.1285,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 06:00,14.7524,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 06:00,81.16,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 05:00,14.7604,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 05:00,81.2171,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 04:00,14.7719,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 04:00,81.2593,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 03:00,14.7789,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 03:00,81.29,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 02:00,14.7875,0
"Battery Level","VuLink-1","Battery Level-sensor",2025-03-16 02:00,81.3314,0
"Baro","VuLink-1","Baro-sensor",2025-03-16 01:00,14.7983,0
